step,1,global_seqlen/min,global_seqlen/max,global_seqlen/minmax_diff,global_seqlen/balanced_min,global_seqlen/balanced_max,global_seqlen/mean,actor/entropy,actor/kl_loss,actor/kl_coef,actor/pg_loss,actor/pg_clipfrac,actor/ppo_kl,actor/pg_clipfrac_lower,actor/grad_norm,perf/mfu/actor,perf/max_memory_allocated_gb,perf/max_memory_reserved_gb,perf/cpu_memory_used_gb,actor/lr,training/global_step,training/epoch,critic/score/mean,critic/score/max,critic/score/min,critic/rewards/mean,critic/rewards/max,critic/rewards/min,critic/advantages/mean,critic/advantages/max,critic/advantages/min,critic/returns/mean,critic/returns/max,critic/returns/min,response_length/mean,response_length/max,response_length/min,response_length/clip_ratio,response_length_non_aborted/mean,response_length_non_aborted/max,response_length_non_aborted/min,response_length_non_aborted/clip_ratio,response/aborted_ratio,prompt_length/mean,prompt_length/max,prompt_length/min,prompt_length/clip_ratio,timing_s/start_profile,timing_s/generate_sequences,timing_s/generation_timing/max,timing_s/generation_timing/min,timing_s/generation_timing/topk_ratio,timing_s/gen,timing_s/reward,timing_s/old_log_prob,timing_s/ref,timing_s/adv,timing_s/update_actor,timing_s/step,timing_s/stop_profile,timing_per_token_ms/ref,timing_per_token_ms/gen,timing_per_token_ms/update_actor,timing_per_token_ms/adv,perf/total_num_tokens,perf/time_per_step,perf/throughput,timing_s/testing,timing_s/save_checkpoint,eval_pass,call,causci/control_acc,causci/effect_acc,causci/method_acc,causci/mre,causci/outcome_acc,causci/treatment_acc,cladder/overall_acc,cladder/rung1_acc,cladder/rung2_acc,cladder/rung3_acc
271.0,,25164.0,31503.0,6339.0,27871.0,28831.0,28111.75,0.05475753918290138,0.013681054792832584,0.01,0.0018051834125071768,0.0,0.0,0.0,0.13328590989112854,0.11865807732689843,86.72962379455566,88.619140625,342.28875732421875,2e-05,271.0,0.0,0.22499999403953552,0.800000011920929,-1.0,0.22499999403953552,0.800000011920929,-1.0,-0.03253058344125748,1.4999970197677612,-1.4999970197677612,-0.03253058344125748,1.4999970197677612,-1.4999970197677612,263.9375,2250.0,107.0,0.012500000186264515,263.9375,2250.0,107.0,0.012500000186264515,0.0,1141.6500244140625,1283.0,1099.0,0.0,3.9711128920316696e-05,9.91572093963623,21.559650421142578,2.213960647583008,0.25,32.49810913996771,1.269887374714017,2.291731830686331,1.5338461897335947,0.0018683308735489845,12.425863919779658,50.02498575299978,3.452831879258156e-05,0.013640614598287146,1.5391005986250395,0.11050418348003645,1.661521315418806e-05,112447.0,50.02498575299978,561.9541830317115,,,,,,,,,,,,,,
272.0,,25587.0,33901.0,8314.0,28998.0,29090.0,29021.5,0.062308646738529205,0.008921983179170638,0.01,0.0016102779284119617,0.0,0.0,0.0,0.07714448124170303,0.12123462524611663,86.72962379455566,88.619140625,348.87506103515625,2e-05,272.0,0.0,0.39250001311302185,1.0,-0.699999988079071,0.39250001311302185,1.0,-0.699999988079071,0.04637797921895981,1.4999970197677612,-1.4999970197677612,0.04637797921895981,1.4999970197677612,-1.4999970197677612,263.875,1325.0,107.0,0.0,263.875,1325.0,107.0,0.0,0.0,1187.199951171875,1852.0,1099.0,0.0,3.987085074186325e-05,6.912409782409668,12.976227760314941,2.7041985988616943,0.25,24.187188184354454,1.2453351868316531,2.3207263578660786,1.6070287707261741,0.0018973220139741898,12.56428739009425,41.93030354985967,3.526313230395317e-05,0.013843433064505401,1.1457692176387708,0.10823258093219036,1.6344107075566304e-05,116086.0,41.93030354985967,692.1366539951301,,,,,,,,,,,,,,
273.0,,28636.0,32998.0,4362.0,30642.0,30644.0,30643.0,0.07330343872308731,0.006988242901861669,0.01,0.00015732567757368015,0.0,0.0,0.0,0.06848139315843582,0.13077599962142528,86.72962379455566,88.619140625,334.8591613769531,2e-05,273.0,0.0,0.057499997317790985,1.0,-1.0,0.057499997317790985,1.0,-1.0,-0.041808340698480606,1.4999970197677612,-1.4999970197677612,-0.041808340698480606,1.4999970197677612,-1.4999970197677612,330.1000061035156,984.0,107.0,0.0,330.1000061035156,984.0,107.0,0.0,0.0,1202.050048828125,1820.0,1104.0,0.0,4.070298746228218e-05,8.315812110900879,9.854203224182129,6.963901996612549,0.25,20.68912973906845,1.2014360870234668,2.319730995222926,1.6559836301021278,0.0018773870542645454,12.332976220641285,38.20487839868292,3.503914922475815e-05,0.013510292971495348,0.7834417501919285,0.1006182180321875,1.5316606192805415e-05,122572.0,38.20487839868292,802.0703450545831,,,,,,,,,,,,,,
274.0,,26894.0,29925.0,3031.0,28219.0,28344.0,28275.0,0.0709235817193985,0.008933102900628001,0.01,0.002070611976087094,0.0,0.0,0.0,0.0615556426346302,0.11897599119892306,86.72962379455566,88.619140625,338.03125,2e-05,274.0,0.0,0.10625000298023224,0.800000011920929,-1.0,0.10625000298023224,0.800000011920929,-1.0,-0.0035792235285043716,1.4999970197677612,-1.4999970197677612,-0.0035792235285043716,1.4999970197677612,-1.4999970197677612,266.6000061035156,1248.0,105.0,0.0,266.6000061035156,1248.0,105.0,0.0,0.0,1147.1500244140625,1283.0,1099.0,0.0,4.143873229622841e-05,7.687180042266846,12.034273147583008,5.196535110473633,0.25,22.980683075264096,1.095747945830226,2.304246325045824,1.5534711237996817,0.0019359439611434937,12.453174729831517,40.39289104193449,3.4047290682792664e-05,0.013735376868255364,1.0774888913758485,0.11010764571026982,1.7117099568023818e-05,113100.0,40.39289104193449,699.9994125363763,,,,,,,,,,,,,,
275.0,,29512.0,34062.0,4550.0,30942.0,30943.0,30942.5,0.05882203206419945,0.0023461221600882707,0.01,0.0015750815952196718,0.0,0.0,0.0,0.07194746285676956,0.13112089185166584,86.72962379455566,88.619140625,340.47406005859375,2e-05,275.0,0.0,-0.011250000447034836,0.699999988079071,-1.0,-0.011250000447034836,0.699999988079071,-1.0,-0.037359125912189484,1.4999970197677612,-1.4999970197677612,-0.037359125912189484,1.4999970197677612,-1.4999970197677612,319.2250061035156,987.0,133.0,0.0,319.2250061035156,987.0,133.0,0.0,0.0,1227.9000244140625,2124.0,1105.0,0.0,3.7983059883117676e-05,8.805423736572266,9.664549827575684,7.551486492156982,0.25,20.296498702373356,1.0336609869264066,2.3210024782456458,1.6478671631775796,0.0018024127930402756,12.427677694242448,37.73214683821425,3.375904634594917e-05,0.013313946539368019,0.7947567821432123,0.10040945054732527,1.4562598311709425e-05,123770.0,37.73214683821425,820.0567047688405,,,,,,,,,,,,,,
276.0,,25510.0,34574.0,9064.0,29675.0,29676.0,29675.25,0.059146180748939514,0.012218051205418306,0.01,-0.004173365589231253,0.0,0.0,0.0,0.048752665519714355,0.12539018805942853,86.72962379455566,88.619140625,349.4501953125,2e-05,276.0,0.0,0.3387500047683716,1.0,-1.0,0.3387500047683716,1.0,-1.0,0.04281625896692276,1.4999970197677612,-1.4999970197677612,0.04281625896692276,1.4999970197677612,-1.4999970197677612,244.71249389648438,1541.0,108.0,0.0,244.71249389648438,1541.0,108.0,0.0,0.0,1239.050048828125,2250.0,1107.0,0.05000000074505806,4.45428304374218e-05,7.423904895782471,14.950518608093262,2.9497504234313965,0.25,25.82907308358699,1.1849004053510725,2.310188709292561,1.6069458927959204,0.001952553167939186,12.45054370118305,43.387424300424755,3.462284803390503e-05,0.013537762047463126,1.3193580775188738,0.10488996471119073,1.6449340510519593e-05,118701.0,43.387424300424755,683.9597067233485,,,,,,,,,,,,,,
277.0,,27789.0,31057.0,3268.0,29365.0,29367.0,29366.25,0.06600910425186157,0.009217183329164982,0.01,-0.0012045403558295221,0.0,0.0,0.0,0.03838063031435013,0.12472490933248674,86.72962379455566,88.619140625,341.2236022949219,2e-05,277.0,0.0,0.27000001072883606,1.0,-1.0,0.27000001072883606,1.0,-1.0,-0.03819265961647034,1.4999970197677612,-1.4999897480010986,-0.03819265961647034,1.4999970197677612,-1.4999897480010986,266.3125,997.0,108.0,0.0,266.3125,997.0,108.0,0.0,0.0,1202.0,2250.0,1107.0,0.05000000074505806,3.6319252103567123e-05,7.758392333984375,9.785942077636719,4.411355972290039,0.25,20.68430281523615,1.1071691662073135,2.3101387210190296,1.6021055709570646,0.0018554041162133217,12.364718276076019,38.07395541621372,3.372738137841225e-05,0.013639003711378408,0.9708661260378386,0.10526299983889685,1.5795378335787866e-05,117465.0,38.07395541621372,771.2949621066804,,,,,,,,,,,,,,
278.0,,29812.0,35292.0,5480.0,32711.0,32712.0,32711.25,0.06694839894771576,0.005684201378608122,0.01,-0.0015765572339296353,0.0,0.0,0.0,0.09182807058095932,0.1295192054881445,86.72962379455566,88.619140625,347.8232421875,2e-05,278.0,0.0,0.1274999976158142,1.0,-1.0,0.1274999976158142,1.0,-1.0,0.018677663058042526,1.4999970197677612,-1.4999970197677612,0.018677663058042526,1.4999970197677612,-1.4999970197677612,275.5625,1076.0,111.0,0.0,275.5625,1076.0,111.0,0.0,0.0,1360.0,2250.0,1110.0,0.10000000149011612,4.8863235861063004e-05,6.688639163970947,10.571307182312012,3.6623895168304443,0.25,21.42364851385355,12.539324413985014,3.1673495727591217,1.7851054184138775,0.0018630512058734894,13.35924749309197,52.28029361972585,3.5902950912714005e-05,0.013642901283303737,0.971814402987233,0.10209979359617846,1.423861214317314e-05,130845.0,52.28029361972585,625.6898677335992,,,,,,,,,,,,,,
279.0,,25507.0,33695.0,8188.0,29682.0,29682.0,29682.0,0.06775737553834915,0.010053785517811775,0.01,0.00017432760447263633,0.0,0.0,0.0,0.11224552243947983,0.12576324973756522,86.72962379455566,88.619140625,346.69976806640625,2e-05,279.0,0.0,0.11999998986721039,1.0,-1.0,0.11999998986721039,1.0,-1.0,-0.010683853179216385,1.499993920326233,-1.4999970197677612,-0.010683853179216385,1.499993920326233,-1.4999970197677612,233.64999389648438,771.0,108.0,0.0,233.64999389648438,771.0,108.0,0.0,0.0,1250.449951171875,2250.0,1101.0,0.05000000074505806,3.711879253387451e-05,5.055186748504639,7.835691928863525,2.875883102416992,0.25,18.710826861206442,8.291494517587125,2.318955868948251,1.5852870447561145,0.0018776417709887028,12.410255133640021,43.322480322793126,3.561517223715782e-05,0.013352259321778472,1.0010072149158165,0.10452677661242521,1.5814650048756002e-05,118728.0,43.322480322793126,685.1408270911834,,,,,,,,,,,,,,
280.0,-0.3133160849428101,25568.0,30772.0,5204.0,28942.0,28969.0,28950.75,0.0631212517619133,0.007817545177055579,0.01,-0.002433390840888024,0.0,0.0,0.0,0.08237698674201965,0.12285046315553376,86.72962379455566,88.619140625,346.1294250488281,2e-05,280.0,0.0,0.20125000178813934,1.0,-1.0,0.20125000178813934,1.0,-1.0,-0.007523032370954752,1.4999970197677612,-1.4999970197677612,-0.007523032370954752,1.4999970197677612,-1.4999970197677612,203.2375030517578,626.0,108.0,0.0,203.2375030517578,626.0,108.0,0.0,0.0,1244.300048828125,1932.0,1103.0,0.0,4.031788557767868e-05,4.132220268249512,6.3418049812316895,2.7127249240875244,0.25,16.9660152499564,1.0382120297290385,2.3237106851302087,1.6017558481544256,0.0018945708870887756,12.36862375587225,34.3040329888463,3.807898610830307e-05,0.013831730163764546,1.0434845470174303,0.10680745538433589,1.6360291936208696e-05,115803.0,34.3040329888463,843.9459584653828,429.00254784617573,,,,,,,,,,,,,
281.0,,28665.0,33497.0,4832.0,31065.0,31065.0,31065.0,0.06505945324897766,0.009640250858040527,0.01,0.0016773659177124506,0.0,0.0,0.0,0.06892680376768112,0.13154185253436068,86.72962379455566,88.619140625,347.0089111328125,2e-05,281.0,0.0,0.11249999701976776,1.0,-1.0,0.11249999701976776,1.0,-1.0,-0.02156008407473564,1.4999970197677612,-1.4999970197677612,-0.02156008407473564,1.4999970197677612,-1.4999970197677612,287.1000061035156,1030.0,108.0,0.0,287.1000061035156,1030.0,108.0,0.0,0.0,1266.1500244140625,2250.0,1099.0,0.05000000074505806,3.2543204724788666e-05,7.599523544311523,10.351141929626465,5.141623020172119,0.25,20.42512271506712,63.6436628960073,2.3885358185507357,1.6842941180802882,0.0016774889081716537,12.443061127793044,100.58952015824616,2.9982998967170715e-05,0.013554596153873236,0.8892860812899303,0.10013730184929216,1.3499830260515482e-05,124260.0,100.58952015824616,308.829388500203,,,,,,,,,,,,,,
282.0,,25373.0,33129.0,7756.0,29426.0,29427.0,29426.25,0.06966664642095566,0.010769704573322087,0.01,-0.00054812453687191,0.0,0.0,0.0,0.12191565334796906,0.1253171480989907,86.72962379455566,88.619140625,344.7405700683594,2e-05,282.0,0.0,0.19249999523162842,0.800000011920929,-0.699999988079071,0.19249999523162842,0.800000011920929,-0.699999988079071,-5.011639586882666e-05,1.4999970197677612,-1.4999970197677612,-5.011639586882666e-05,1.4999970197677612,-1.4999970197677612,306.6625061035156,1144.0,108.0,0.0,306.6625061035156,1144.0,108.0,0.0,0.0,1164.6500244140625,1286.0,1099.0,0.0,3.033597022294998e-05,8.066073417663574,11.369843482971191,3.1379952430725098,0.25,22.357406141236424,1.3498509777709842,2.345687409862876,1.6738197389058769,0.0016891048289835453,12.336970009841025,40.067974511068314,3.0271243304014206e-05,0.01422046420208043,0.9113196976006369,0.10481262486590226,1.435032351203046e-05,117705.0,40.067974511068314,734.4082240012242,,,,,,,,,,,,,,
283.0,,27591.0,31283.0,3692.0,29730.0,29731.0,29730.25,0.08136802911758423,0.0074253301206044856,0.01,-0.002737669283524156,0.0,0.0,0.0,0.04883271083235741,0.1265955675093327,86.72962379455566,88.619140625,338.361328125,2e-05,283.0,0.0,0.18125000596046448,1.0,-1.0,0.18125000596046448,1.0,-1.0,0.055916547775268555,1.4999970197677612,-1.4999970197677612,0.055916547775268555,1.4999970197677612,-1.4999970197677612,282.5625,1045.0,106.0,0.0,282.5625,1045.0,106.0,0.0,0.0,1203.949951171875,2236.0,1103.0,0.0,2.9854942113161087e-05,7.166372299194336,10.280588150024414,3.332773447036743,0.25,21.329498786944896,1.1476580733433366,2.3258882518857718,1.6284799193963408,0.0016561136581003666,12.34405672410503,38.77982470858842,2.851104363799095e-05,0.013693796044402089,0.943574376772612,0.10380047867159736,1.3926166598837604e-05,118921.0,38.77982470858842,766.6421966424143,,,,,,,,,,,,,,
284.0,,25947.0,29706.0,3759.0,27839.0,29051.0,28157.25,0.06336914002895355,0.01198315029963851,0.01,-0.0004747089836746453,0.0,0.0,0.0,0.10274462401866913,0.119123716834503,86.72962379455566,88.619140625,342.9653015136719,2e-05,284.0,0.0,0.2737500071525574,1.0,-1.0,0.2737500071525574,1.0,-1.0,-0.15382307767868042,1.4999977350234985,-1.4999977350234985,-0.15382307767868042,1.4999977350234985,-1.4999977350234985,264.76251220703125,2250.0,107.0,0.012500000186264515,264.76251220703125,2250.0,107.0,0.012500000186264515,0.0,1143.0999755859375,1274.0,1099.0,0.0,2.9695220291614532e-05,9.785205841064453,21.309011459350586,3.4808602333068848,0.25,32.235008005052805,1.2692356263287365,2.317492005880922,1.537010904867202,0.0016326904296875,12.38394682528451,49.74693004786968,2.7935020625591278e-05,0.013646670971660958,1.521883197443596,0.1099534473828633,1.4496181531288567e-05,112629.0,49.74693004786968,566.0098014672521,,,,,,,,,,,,,,
285.0,,27118.0,31615.0,4497.0,29217.0,29217.0,29217.0,0.07356303930282593,0.008705844357609748,0.01,-0.0005131701286882166,0.0,0.0,0.0,0.08824441581964493,0.12362902450346068,86.72962379455566,88.619140625,343.57818603515625,2e-05,285.0,0.0,0.16124999523162842,1.0,-1.0,0.16124999523162842,1.0,-1.0,-0.004903238266706467,1.4999970197677612,-1.4999970197677612,-0.004903238266706467,1.4999970197677612,-1.4999970197677612,259.3500061035156,823.0,87.0,0.0,259.3500061035156,823.0,87.0,0.0,0.0,1201.5,2224.0,1107.0,0.0,3.110291436314583e-05,6.503782272338867,8.286225318908691,4.2381720542907715,0.25,19.16387973492965,1.1064814319834113,2.335721524897963,1.598311698064208,0.0016781920567154884,12.402346508111805,36.610796625260264,2.780696377158165e-05,0.013676213318138482,0.9236494956106445,0.10612268977061133,1.4359722564906462e-05,116868.0,36.610796625260264,798.0432739297788,,,,,,,,,,,,,,
286.0,,26668.0,30580.0,3912.0,28214.0,28378.0,28305.25,0.0734078511595726,0.010257514473050833,0.01,-0.0005046161497011779,0.0,0.0,0.0,0.12815524637699127,0.12039353361533961,86.72962379455566,88.619140625,331.59393310546875,2e-05,286.0,0.0,0.28125,1.0,-1.0,0.28125,1.0,-1.0,-0.01144459843635559,1.4999970197677612,-1.4999970197677612,-0.01144459843635559,1.4999970197677612,-1.4999970197677612,274.1625061035156,1187.0,106.0,0.0,274.1625061035156,1187.0,106.0,0.0,0.0,1141.0999755859375,1281.0,1099.0,0.0,2.9694754630327225e-05,7.109598159790039,11.479125022888184,4.217001438140869,0.25,22.3817435358651,1.2126848497428,2.3078943779692054,1.5497446609660983,0.0016443380154669285,12.315644648857415,39.771807895042,2.972688525915146e-05,0.013687784606796427,1.0204597426647106,0.10877526827052768,1.4523259955899776e-05,113221.0,39.771807895042,711.6913084438529,,,,,,,,,,,,,,
287.0,,27199.0,29561.0,2362.0,28190.0,28191.0,28190.25,0.07175418734550476,0.009048643542919309,0.01,-0.003299654982984067,0.0,0.0,0.0,0.07014400511980057,0.11907437929929388,86.72962379455566,88.619140625,329.16839599609375,2e-05,287.0,0.0,0.03500000387430191,0.800000011920929,-1.0,0.03500000387430191,0.800000011920929,-1.0,0.020045550540089607,1.4999970197677612,-1.4999970197677612,0.020045550540089607,1.4999970197677612,-1.4999970197677612,259.61248779296875,1009.0,110.0,0.0,259.61248779296875,1009.0,110.0,0.0,0.0,1149.9000244140625,1276.0,1105.0,0.0,2.9215123504400253e-05,6.488725662231445,9.828049659729004,3.665398597717285,0.25,20.854894084855914,1.2179748881608248,2.3165080188773572,1.5228186240419745,0.0016141943633556366,12.3946073949337,38.31123366905376,2.835085615515709e-05,0.013504834331390946,1.0041356870747709,0.10991927523641774,1.4315183116109618e-05,112761.0,38.31123366905376,735.8220370431695,,,,,,,,,,,,,,
288.0,,25740.0,29360.0,3620.0,28114.0,28114.0,28114.0,0.0626780092716217,0.013320796051993966,0.01,-0.0016701380535960202,0.0,0.0,0.0,0.06805809587240219,0.11906114971245979,86.72962379455566,88.619140625,321.4039306640625,2e-05,288.0,0.0,0.22499997913837433,1.0,-1.0,0.22499997913837433,1.0,-1.0,0.0006463120807893574,0.8660238981246948,-1.4999970197677612,0.0006463120807893574,0.8660238981246948,-1.4999970197677612,236.39999389648438,631.0,109.0,0.0,236.39999389648438,631.0,109.0,0.0,0.0,1169.300048828125,1736.0,1099.0,0.0,2.9918737709522247e-05,5.157468318939209,6.245278358459473,2.8660926818847656,0.25,17.227255755104125,1.2771221520379186,2.401246516034007,1.5257873083464801,0.0016414890997111797,12.359700283966959,34.79520690627396,3.0079390853643417e-05,0.013567860392922388,0.9109166537174347,0.10990698836849042,1.4596723160268725e-05,112456.0,34.79520690627396,807.9848490549064,,,,,,,,,,,,,,
289.0,,26588.0,31274.0,4686.0,28939.0,29008.0,28958.0,0.0694848895072937,0.008885707217268645,0.01,0.0010804600082337857,0.0,0.0,0.0,0.08324063569307327,0.12344837590554214,86.72962379455566,88.619140625,336.9921875,2e-05,289.0,0.0,0.14500001072883606,1.0,-1.0,0.14500001072883606,1.0,-1.0,-0.039349522441625595,1.4999970197677612,-1.4999970197677612,-0.039349522441625595,1.4999970197677612,-1.4999970197677612,292.1000061035156,1131.0,110.0,0.0,292.1000061035156,1131.0,110.0,0.0,0.0,1155.800048828125,1286.0,1107.0,0.0,3.1550880521535873e-05,6.371510982513428,11.195541381835938,3.699308156967163,0.25,21.951751046348363,1.259583932813257,2.351966611109674,1.5753086120821536,0.001682383008301258,12.303167838137597,39.4458762248978,2.947123721241951e-05,0.013599943125234422,0.9393936599772493,0.1062156212284826,1.4524337042451638e-05,115832.0,39.4458762248978,734.119831307538,,,,,,,,,,,,,,
290.0,,26989.0,35312.0,8323.0,29658.0,30369.0,29934.25,0.06446344405412674,0.007043204458896071,0.01,0.0010159565135836601,0.0,0.0,0.0,0.1138770803809166,0.1269254897759471,86.72962379455566,88.619140625,347.30059814453125,2e-05,290.0,0.0,0.025000005960464478,1.0,-1.0,0.025000005960464478,1.0,-1.0,-0.11828410625457764,1.4999970197677612,-1.4999977350234985,-0.11828410625457764,1.4999970197677612,-1.4999977350234985,287.0625,2250.0,106.0,0.012500000186264515,287.0625,2250.0,106.0,0.012500000186264515,0.0,1209.6500244140625,2250.0,1103.0,0.05000000074505806,2.81590037047863e-05,8.85071086883545,21.614641189575195,4.051623344421387,0.25,32.56979470513761,1.09617652092129,2.3632479519583285,1.6393520259298384,0.001657392829656601,12.40386622119695,50.076685848180205,2.947123721241951e-05,0.013691273590701608,1.4182362162045552,0.10359259227470999,1.3841943840722592e-05,119737.0,50.076685848180205,597.7681927824266,,,,,,,,,,,,,,
291.0,,27706.0,28823.0,1117.0,28353.0,28354.0,28353.5,0.06617151200771332,0.006450598512310534,0.01,0.00028163462877273533,0.0,0.0,0.0,0.06975435465574265,0.11981281146881197,86.72962379455566,88.619140625,322.014404296875,2e-05,291.0,0.0,0.030000001192092896,0.800000011920929,-1.0,0.030000001192092896,0.800000011920929,-1.0,4.0777373214950785e-05,1.4999970197677612,-1.4999970197677612,4.0777373214950785e-05,1.4999970197677612,-1.4999970197677612,266.82501220703125,711.0,107.0,0.0,266.82501220703125,711.0,107.0,0.0,0.0,1150.8499755859375,1268.0,1099.0,0.0,2.9215123504400253e-05,5.949796199798584,7.141111373901367,5.084743499755859,0.25,18.003958682063967,1.0237561198882759,2.316891639959067,1.498444871045649,0.001689199823886156,12.38911166600883,35.23640055395663,2.7455389499664307e-05,0.013212168436398055,0.8434347738247899,0.10923793946081463,1.489410323140138e-05,113414.0,35.23640055395663,804.6650496149,,,,,,,,,,,,,,
292.0,,27499.0,40948.0,13449.0,31685.0,31686.0,31685.25,0.06321588903665543,0.007239210658008232,0.01,-0.0035893401876091954,0.0,0.0,0.0,0.08258377015590668,0.13397607198169895,86.72962379455566,88.619140625,363.3519287109375,2e-05,292.0,0.0,-0.033571429550647736,1.0,-1.0,-0.033571429550647736,1.0,-1.0,-0.01783381588757038,1.4999970197677612,-1.4999970197677612,-0.01783381588757038,1.4999970197677612,-1.4999970197677612,310.61248779296875,1129.0,106.0,0.0,310.61248779296875,1129.0,106.0,0.0,0.0,1273.6500244140625,2250.0,1101.0,0.05000000074505806,3.10712493956089e-05,7.547060489654541,11.272088050842285,5.014105319976807,0.25,21.78662059875205,1.0526309697888792,2.5064687989652157,1.7286589620634913,0.0016955360770225525,12.481290055904537,39.559859027154744,3.078393638134003e-05,0.01363930347767093,0.8767604571110327,0.09847870898844524,1.3377960383952727e-05,126741.0,39.559859027154744,800.9444618660183,,,,,,,,,,,,,,
293.0,,26834.0,30472.0,3638.0,28607.0,28608.0,28607.5,0.05578795447945595,0.01066183340270072,0.01,0.00022663149982690977,0.0,0.0,0.0,0.1266070008277893,0.12247478065684947,86.72962379455566,88.619140625,329.59967041015625,2e-05,293.0,0.0,0.16249999403953552,0.800000011920929,-1.0,0.16249999403953552,0.800000011920929,-1.0,0.021009661257267,1.4999970197677612,-1.4999970197677612,0.021009661257267,1.4999970197677612,-1.4999970197677612,275.32501220703125,830.0,107.0,0.0,275.32501220703125,830.0,107.0,0.0,0.0,1155.050048828125,1288.0,1099.0,0.0,2.755178138613701e-05,7.001035690307617,8.336515426635742,4.1362080574035645,0.25,19.13501355657354,1.0578495752997696,2.2863466599956155,1.5568502992391586,0.001695855986326933,12.24065543571487,36.28091576136649,2.988707274198532e-05,0.013605263473207714,0.8687466429026396,0.10697068457323142,1.48200295929995e-05,114430.0,36.28091576136649,788.4999427291889,,,,,,,,,,,,,,
294.0,-0.3136345562376794,27052.0,28630.0,1578.0,27688.0,27689.0,27688.25,0.04793480038642883,0.008570517140906304,0.01,0.00017501032911241017,0.0,0.0,0.0,0.21795117855072021,0.11796892935612711,86.72962379455566,88.619140625,318.3680419921875,2e-05,294.0,0.0,0.2212500125169754,1.0,-0.699999988079071,0.2212500125169754,1.0,-0.699999988079071,-0.011762824840843678,1.4999970197677612,-1.4999970197677612,-0.011762824840843678,1.4999970197677612,-1.4999970197677612,237.2624969482422,543.0,111.0,0.0,237.2624969482422,543.0,111.0,0.0,0.0,1147.1500244140625,1221.0,1103.0,0.0,3.174273297190666e-05,4.574707508087158,5.462013244628906,3.4037439823150635,0.25,16.119566021952778,1.2138217980973423,2.2868256070651114,1.483909938018769,0.0017417431809008121,12.26743644895032,33.37593373795971,3.7822872400283813e-05,0.013398372396402526,0.8492474591408661,0.11076392015521314,1.5726374733874588e-05,110753.0,33.37593373795971,829.5872773893095,436.05971652502194,,,,,,,,,,,,,
295.0,,27294.0,37265.0,9971.0,30523.0,30524.0,30523.75,0.06767231225967407,0.00852731189599581,0.01,4.494808614253949e-05,0.0,0.0,0.0,0.05678641051054001,0.12477744366296324,86.72962379455566,88.619140625,347.40216064453125,2e-05,295.0,0.0,0.10250000655651093,1.0,-0.699999988079071,0.10250000655651093,1.0,-0.699999988079071,0.004917732905596495,0.4999989867210388,-1.4999970197677612,0.004917732905596495,0.4999989867210388,-1.4999970197677612,275.7875061035156,829.0,105.0,0.0,275.7875061035156,829.0,105.0,0.0,0.0,1250.4000244140625,2224.0,1097.0,0.0,3.2735057175159454e-05,6.7619242668151855,8.396941184997559,5.519368648529053,0.25,19.017593829892576,70.02887234929949,2.9737775060348213,1.6665831501595676,0.001790447160601616,12.873791994061321,106.5651381611824,3.065494820475578e-05,0.01364988861263416,0.8619677210666081,0.10544077967206947,1.4664377415959834e-05,122095.0,106.5651381611824,286.43279149914935,,,,,,,,,,,,,,
296.0,,26936.0,30827.0,3891.0,28530.0,28531.0,28530.5,0.06981921195983887,0.007693393679801375,0.01,0.001004889095202088,0.0,0.0,0.0,0.08820395171642303,0.1198446831118189,86.72962379455566,88.619140625,333.71002197265625,2e-05,296.0,0.0,0.027499999850988388,1.0,-1.0,0.027499999850988388,1.0,-1.0,0.014667593874037266,1.4999970197677612,-1.4999970197677612,0.014667593874037266,1.4999970197677612,-1.4999970197677612,274.2250061035156,813.0,108.0,0.0,274.2250061035156,813.0,108.0,0.0,0.0,1152.300048828125,1274.0,1107.0,0.0,2.9759015887975693e-05,5.617377281188965,8.194730758666992,4.045823097229004,0.25,18.787453942000866,1.1578312036581337,2.361484460067004,1.5246240575797856,0.0016988650895655155,12.471170749980956,36.306835687253624,2.9086600989103317e-05,0.013359598128141687,0.8563886380709667,0.10927928664044581,1.4886394293523734e-05,114122.0,36.306835687253624,785.8162095358894,,,,,,,,,,,,,,
297.0,,29909.0,34779.0,4870.0,31857.0,32554.0,32032.5,0.06290670484304428,0.0062858591770054775,0.01,0.0013558169128373267,0.0,0.0,0.0,0.04970260336995125,0.13551146211289372,86.84323406219482,89.09375,354.2998962402344,2e-05,297.0,0.0,0.23125000298023224,1.0,-1.0,0.23125000298023224,1.0,-1.0,-0.1192300096154213,1.4999970197677612,-1.4999977350234985,-0.1192300096154213,1.4999970197677612,-1.4999977350234985,343.32501220703125,2250.0,105.0,0.012500000186264515,343.32501220703125,2250.0,105.0,0.012500000186264515,0.0,1258.300048828125,2172.0,1101.0,0.0,3.03671695291996e-05,11.158126831054688,21.250795364379883,6.340243339538574,0.25,31.754243224859238,1.0584939289838076,2.3591176010668278,1.7765956767834723,0.0016788328066468239,12.485787617973983,49.43838961375877,3.0016060918569565e-05,0.013865571503812318,1.1561291496708381,0.09744624692089271,1.3102574000209349e-05,128130.0,49.43838961375877,647.9276580458298,,,,,,,,,,,,,,
